1744258357,-2,104.55,363118
1744258375,2,104.548,363614
1744258426,2,104.549,364302
1744258437,4,104.555,364562
1744258446,-5,104.554,364731
1744258449,-1,104.552,364892
1744258463,0,104.55,365690
1744258471,6,104.556,366317
1744258472,-4,104.556,366468
1744258477,-2,104.554,366826
1744258484,-2,104.55,366864
1744258494,-1,104.544,367235
1744258500,8,104.548,367482
1744258514,-2,104.55,368386
1744258557,0,104.552,368692
1744258565,-2,104.551,369374
1744258578,2,104.553,370023
1744258588,-6,104.547,370206
1744258634,3,104.545,370212
1744258647,-3,104.548,370725
1744258670,0,104.547,371051
1744258697,-4,104.541,371331
1744258704,9,104.547,372016
1744258711,-2,104.55,372481
1744258742,-3,104.549,373242
1744258788,2,104.551,374141
1744258805,3,104.557,374499
1744258810,-3,104.559,374899
1744258815,3,104.565,375610
1744258844,-3,104.567,375814
1744258864,4,104.573,376763
1744258876,-5,104.572,377294
1744258878,1,104.573,377994
1744258893,2,104.576,378891
1744258923,-1,104.578,379118
1744258934,-4,104.574,379981
1744258939,2,104.574,380645
1744258958,4,104.578,381098
1744258972,-3,104.579,382041
1744258981,-5,104.573,382496
1744258982,9,104.578,382720
1744259040,5,104.576,383450
1744259072,-4,104.572,384378
1744259075,6,104.577,384994
1744259079,-4,104.576,385636
1744259088,5,104.582,386465
1744259097,-3,104.583,387062
1744259099,-3,104.581,387106
1744259100,4,104.584,387467
1744259101,-2,104.585,388092
1744259125,1,104.587,388983
1744259133,-4,104.584,389891
1744259136,2,104.583,390037
1744259145,5,104.588,390398
1744259153,-8,104.584,390828
1744259155,3,104.583,391384
1744259158,2,104.585,391941
1744259186,-3,104.585,392749
1744259230,2,104.585,393342
1744259238,-5,104.579,393606
1744259247,2,104.573,395026
1744259260,4,104.576,395304
1744259262,-3,104.575,396166
1744259263,3,104.578,396310
1744259270,1,104.583,396857
1744259272,-2,104.584,397521
1744259275,0,104.586,398002
1744259292,0,104.588,398768
1744259315,-1,104.583,400355
1744259339,2,104.582,401351
1744259365,-1,104.58,402349
1744259399,-2,104.576,402719
1744259408,8,104.581,403042
1744259412,-9,104.575,403497
1744259435,0,104.57,403505
1744259445,2,104.567,404245
1744259462,4,104.568,404958
1744259463,-1,104.569,405789
1744259471,4,104.574,405897
1744259479,-1,104.579,406080
1744259516,-8,104.573,406889
1744259557,-5,104.578,407540
1744259569,-3,104.573,408485
1744259577,0,104.569,409409
1744259581,-1,104.563,409871
1744259649,9,104.569,410334
1744259651,-1,104.573,410840
1744259676,-6,104.57,411005
1744259679,6,104.574,411533
1744259705,-1,104.577,411903
1744259718,-7,104.571,412605
1744259731,8,104.576,413458
1744259738,-1,104.578,413522
1744259745,-3,104.578,414163
1744259774,-3,104.573,414887
1744259787,0,104.569,415562
1744259795,8,104.574,415937
1744259802,-3,104.576,416604
1744259823,-3,104.574,417363
1744259828,-2,104.57,417892
1744259849,6,104.573,418617
1744259873,-3,104.572,419153
1744259912,4,104.576,419975
1744259916,0,104.58,420786
1744259936,0,104.584,421698
1744259949,-5,104.583,422376
1744259956,-1,104.58,422705
1744259969,-1,104.575,423612
1744259977,-1,104.57,423845
1744259990,5,104.57,423898
1744259991,2,104.573,424453
1744260000,0,104.576,424816
1744260013,-2,104.577,425201
1744260033,2,104.579,425618
1744260043,-2,104.58,426570
1744260051,2,104.583,426672
1744260058,-2,104.583,427047
1744260107,-5,104.578,427378
1744260125,8,104.582,427942
1744260159,-3,104.582,428583
1744260170,1,104.584,429513
1744260204,-1,104.586,431178
1744260215,-1,104.585,431953
1744260221,2,104.587,432945
1744260320,-5,104.591,434078
1744260379,9,104.591,435145
1744260384,-4,104.592,435909
1744260409,0,104.592,436733
1744260420,1,104.594,436805
1744260449,-2,104.593,436848
1744260469,-6,104.596,437970
1744260497,0,104.595,438014
1744260572,1,104.594,438377
1744260585,-4,104.589,439015
1744260599,5,104.589,439990
1744260619,0,104.59,440082
1744260636,-4,104.586,440511
1744260668,3,104.585,440832
1744260681,-3,104.581,441337
1744260713,0,104.577,442228
1744260723,3,104.576,442974
1744260733,-1,104.574,443368
1744260763,-1,104.571,443802
1744260807,0,104.569,444638
1744260853,-1,104.565,444656
1744260869,6,104.567,444868
1744260879,-7,104.562,445499
1744260888,3,104.56,445664
1744260902,3,104.562,446372
1744260904,-6,104.557,446619
1744260911,4,104.556,447476
1744260918,0,104.556,448050
1744260926,4,104.56,448136
1744260965,-1,104.555,448817
1744260995,6,104.559,448875
1744261009,0,104.563,448945
1744261043,-3,104.563,449496
1744261051,0,104.564,450403
1744261054,-2,104.562,451231
1744261060,4,104.564,452075
1744261075,-1,104.566,452175
1744261081,-3,104.564,453135
1744261090,4,104.567,453608
1744261106,-6,104.563,453925
1744261141,6,104.566,454904
1744261148,0,104.568,455186
1744261166,-1,104.57,455333
1744261175,-2,104.569,455640
1744261179,-2,104.567,456117
1744261203,1,104.565,456943
1744261242,5,104.563,458053
1744261258,-6,104.558,458883
1744261259,1,104.554,459736
1744261370,0,104.55,460103
1744261407,-1,104.545,460512
1744261426,5,104.545,460615
1744261464,0,104.546,460760
1744261504,1,104.546,461746
1744261550,-1,104.545,462315
1744261581,-1,104.544,462808
1744261607,1,104.543,463678
1744261615,-1,104.541,464123
1744261629,-1,104.539,464176
1744261681,3,104.541,464508
1744261693,-7,104.536,465464
1744261703,6,104.537,465505
1744261734,-2,104.537,466249
1744261742,2,104.538,467131
1744261761,-5,104.535,467774
1744261820,6,104.537,468272
1744261843,5,104.533,469671
1744261852,1,104.534,469807
1744261870,0,104.536,470635
1744261880,-2,104.535,471004
1744261896,2,104.537,471905
1744261904,-2,104.536,472250
1744261914,4,104.54,472450
1744261940,-6,104.537,473290
1744261943,7,104.542,473609
1744261999,-5,104.542,474094
1744262017,5,104.545,474421
1744262018,0,104.547,474556
1744262022,-2,104.548,474666
1744262023,3,104.551,475042
1744262027,-8,104.546,475221
1744262053,5,104.547,476216
1744262073,2,104.542,477705
1744262076,-1,104.539,478332
1744262097,-1,104.535,479114
1744262126,0,104.532,479564
1744262136,4,104.532,480212
1744262156,4,104.537,480809
1744262159,-5,104.536,481047
1744262169,1,104.537,481195
1744262307,2,104.539,482406
1744262317,5,104.543,483208
1744262321,0,104.548,483398
1744262330,-7,104.545,483848
1744262331,3,104.546,484654
1744262350,-1,104.545,485338
1744262359,-1,104.543,486867
1744262388,-3,104.538,487034
1744262416,0,104.534,487057
1744262466,4,104.533,487397
1744262469,1,104.534,488368
1744262504,-5,104.529,489216
1744262520,8,104.533,489841
1744262533,1,104.537,489889
1744262579,4,104.538,491268
1744262603,-6,104.534,492232
1744262617,2,104.533,492330
1744262622,6,104.537,493138
1744262627,-7,104.535,494017
1744262665,-5,104.535,494724
1744262672,3,104.535,495205
1744262682,-3,104.533,495795
1744262722,-2,104.528,496344
1744262763,6,104.53,496651
1744262766,-6,104.525,497268
1744262770,9,104.53,497844
1744262787,0,104.534,498205
1744262805,-1,104.537,498888
1744262812,-7,104.534,499362
1744262854,4,104.534,499386
1744262865,-5,104.53,499777
1744262873,2,104.527,500500
1744262885,7,104.532,501486
1744262926,-5,104.531,501685
1744262954,3,104.534,502573
1744262961,2,104.538,503142
1744262962,0,104.543,503971
1744263018,-9,104.538,504124
1744263028,1,104.535,504719
1744263040,0,104.531,505211
1744263046,5,104.533,505448
1744263049,2,104.536,506347
1744263058,-8,104.531,507195
1744263104,2,104.529,507859
1744263143,-2,104.525,508744
1744263146,5,104.525,509230
1744263160,-3,104.523,509235
1744263185,2,104.522,509689
1744263214,2,104.523,510382
1744263221,-1,104.524,510685
1744263228,2,104.526,510939
1744263259,-2,104.527,511093
1744263290,-2,104.532,511765
1744263291,-6,104.527,512379
1744263294,1,104.524,512468
1744263307,1,104.521,513062
1744263336,-8,104.522,514310
1744263374,3,104.522,515152
1744263398,-2,104.519,515784
1744263415,0,104.517,515908
1744263431,0,104.514,516395
1744263481,-1,104.511,516443
1744263489,6,104.513,517164
1744263492,-5,104.511,517646
1744263517,-1,104.508,518522
1744263533,1,104.505,519049
1744263535,-1,104.502,519576
1744263536,2,104.5,519653
1744263552,1,104.5,519682
1744263578,-2,104.503,520254
1744263594,0,104.503,520990
1744263600,-1,104.503,521451
1744263614,-3,104.5,521874
1744263645,6,104.502,522058
1744263661,-4,104.505,523282
1744263673,-2,104.502,523816
1744263674,-1,104.499,524278
1744263683,4,104.5,524998
1744263694,-5,104.495,525849
1744263700,1,104.49,526457
1744263717,5,104.492,527185
1744263732,1,104.495,527354
1744263761,-1,104.498,527503
1744263771,2,104.502,528230
1744263801,0,104.506,528981
1744263815,-5,104.506,529930
1744263831,0,104.505,530280
1744263847,-2,104.503,530957
1744263862,-1,104.5,531201
1744263870,6,104.502,531421
1744263876,-7,104.498,531465
1744263933,5,104.498,531502
1744263940,-2,104.497,531833
1744263983,-4,104.496,532859
1744263991,1,104.494,533097
1744264008,-1,104.492,533444
1744264031,0,104.487,534879
1744264038,-1,104.484,535653
1744264062,4,104.485,536628
1744264065,0,104.485,536659
